State,District,Year,Season,Crop,Area,Production,Yield,crop,N,P,K,temperature,humidity,ph,rainfall
24,359,2000,1,56,3600.0,2300.0,0.6388888888888888,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2001,1,29,2000.0,3000.0,1.5,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2001,1,56,4000.0,1600.0,0.4,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2002,1,29,1000.0,1000.0,1.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2002,1,56,2200.0,1800.0,0.8181818181818182,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2003,1,29,1000.0,1000.0,1.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2003,1,56,2600.0,2300.0,0.8846153846153846,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2004,1,56,2100.0,1600.0,0.7619047619047619,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2005,1,29,1000.0,5000.0,5.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2005,1,56,2000.0,1600.0,0.8,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2006,1,29,2000.0,9000.0,4.5,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2006,1,56,2300.0,1900.0,0.8260869565217391,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2007,1,29,3000.0,12000.0,4.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2007,1,56,2000.0,1300.0,0.65,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2008,1,29,2000.0,9000.0,4.5,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2008,1,56,1200.0,900.0,0.75,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2009,1,29,2000.0,8000.0,4.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2009,1,56,1100.0,1000.0,0.9090909090909092,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2010,1,29,1000.0,4000.0,4.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2010,1,56,1300.0,1000.0,0.7692307692307693,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2011,1,29,1000.0,3000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2011,1,56,7000.0,5000.0,0.7142857142857143,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2012,1,29,1000.0,2000.0,2.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2012,1,56,600.0,300.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2013,1,29,1000.0,3000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,359,2013,1,56,4000.0,3000.0,0.75,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,359,2014,1,56,5000.0,4000.0,0.8,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,1997,4,29,103000.0,165000.0,1.6019417475728157,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,1997,4,56,800.0,500.0,0.625,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,1998,1,29,83000.0,70000.0,0.8433734939759037,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,1998,1,56,700.0,400.0,0.5714285714285714,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,1999,1,29,72000.0,159000.0,2.208333333333333,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,1999,1,56,700.0,400.0,0.5714285714285714,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2000,1,29,79000.0,193000.0,2.4430379746835444,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2000,1,56,700.0,400.0,0.5714285714285714,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2001,1,29,92000.0,182000.0,1.9782608695652173,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2001,1,56,500.0,200.0,0.4,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2002,1,29,70000.0,168000.0,2.4,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2002,1,56,400.0,200.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2003,1,29,73000.0,246000.0,3.3698630136986303,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2003,1,56,700.0,500.0,0.7142857142857143,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2004,1,29,82000.0,350000.0,4.2682926829268295,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2004,1,56,500.0,400.0,0.8,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2005,1,29,91000.0,365000.0,4.010989010989011,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2005,1,56,500.0,400.0,0.8,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2006,1,29,93000.0,405000.0,4.354838709677419,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2006,1,56,600.0,400.0,0.6666666666666666,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2007,1,29,100000.0,438000.0,4.38,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2007,1,56,500.0,200.0,0.4,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2008,1,29,90000.0,366000.0,4.066666666666666,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2008,1,56,300.0,200.0,0.6666666666666666,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2009,1,29,89000.0,328000.0,3.6853932584269664,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2009,1,56,300.0,200.0,0.6666666666666666,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2010,1,29,88000.0,351000.0,3.988636363636364,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2010,1,56,400.0,300.0,0.75,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2011,1,29,93000.0,338000.0,3.6344086021505375,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2011,1,56,3000.0,2000.0,0.6666666666666666,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2012,1,29,90000.0,317000.0,3.522222222222222,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2012,1,56,100.0,100.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2013,1,29,86000.0,275000.0,3.197674418604651,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,380,2013,1,56,4000.0,2000.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,380,2014,1,29,84000.0,251000.0,2.988095238095238,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,1997,4,29,16000.0,24000.0,1.5,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,1997,4,56,3200.0,2000.0,0.625,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,1998,1,29,9000.0,10000.0,1.1111111111111112,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,1998,1,56,2800.0,1500.0,0.5357142857142857,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,1999,1,29,9000.0,13000.0,1.4444444444444444,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,1999,1,56,2100.0,1200.0,0.5714285714285714,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2000,1,29,8000.0,20000.0,2.5,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2000,1,56,4000.0,2900.0,0.725,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2001,1,29,14000.0,20000.0,1.4285714285714286,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2001,1,56,2800.0,200.0,0.0714285714285714,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2002,1,29,5000.0,6000.0,1.2,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2002,1,56,1600.0,900.0,0.5625,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2003,1,29,4000.0,11000.0,2.75,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2003,1,56,1400.0,1100.0,0.7857142857142857,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2004,1,29,6000.0,20000.0,3.333333333333333,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2004,1,56,1100.0,1100.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2005,1,29,7000.0,28000.0,4.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2005,1,56,1000.0,1000.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2006,1,29,7000.0,29000.0,4.142857142857143,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2006,1,56,1000.0,1300.0,1.3,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2007,1,29,8000.0,32000.0,4.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2007,1,56,800.0,500.0,0.625,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2008,1,56,700.0,600.0,0.8571428571428571,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2009,1,29,4000.0,17000.0,4.25,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2009,1,56,500.0,400.0,0.8,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2010,1,29,3000.0,9000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2010,1,56,700.0,600.0,0.8571428571428571,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2011,1,29,3000.0,5000.0,1.6666666666666667,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2011,1,56,5000.0,4000.0,0.8,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2012,1,29,2000.0,9000.0,4.5,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2012,1,56,300.0,300.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2013,1,29,2000.0,8000.0,4.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2013,1,56,2000.0,2000.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,391,2014,1,29,1000.0,3000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,391,2014,1,56,2000.0,2000.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,1997,4,29,161000.0,154000.0,0.9565217391304348,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,1997,4,56,3600.0,1800.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,1998,1,29,109000.0,100000.0,0.9174311926605504,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,1998,1,56,1900.0,1300.0,0.6842105263157895,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,1999,1,29,85000.0,170000.0,2.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,1999,1,56,3000.0,1600.0,0.5333333333333333,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2000,1,29,87000.0,233000.0,2.67816091954023,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2000,1,56,2200.0,1700.0,0.7727272727272727,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2001,1,29,126000.0,276000.0,2.1904761904761907,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2001,1,56,1500.0,1800.0,1.2,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2002,1,29,86000.0,202000.0,2.3488372093023258,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2002,1,56,1700.0,800.0,0.4705882352941176,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2003,1,29,91000.0,267000.0,2.934065934065934,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2003,1,56,1900.0,1700.0,0.8947368421052632,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2004,1,29,105000.0,437000.0,4.161904761904762,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2004,1,56,1300.0,1100.0,0.8461538461538461,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2005,1,29,117000.0,542000.0,4.632478632478633,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2005,1,56,900.0,700.0,0.7777777777777778,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2006,1,29,131000.0,599000.0,4.572519083969466,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2006,1,56,700.0,800.0,1.1428571428571428,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2007,1,29,128000.0,481000.0,3.7578125,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2007,1,56,800.0,800.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2008,1,29,107000.0,476000.0,4.4485981308411215,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2008,1,56,600.0,500.0,0.8333333333333334,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2009,1,29,96000.0,391000.0,4.072916666666667,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2009,1,56,300.0,400.0,1.3333333333333333,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2010,1,29,90000.0,330000.0,3.6666666666666665,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2010,1,56,400.0,400.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2011,1,29,98000.0,228000.0,2.326530612244898,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2011,1,56,4000.0,6000.0,1.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2012,1,29,88000.0,298000.0,3.386363636363636,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2012,1,56,300.0,300.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2013,1,29,82000.0,264000.0,3.2195121951219514,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2013,1,56,3000.0,3000.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,396,2014,1,29,66000.0,217000.0,3.287878787878788,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,396,2014,1,56,1000.0,1000.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,424,2004,1,56,100.0,100.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,1997,4,29,1000.0,2000.0,2.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,1997,4,56,400.0,200.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,1998,1,29,1000.0,1000.0,1.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,1998,1,56,300.0,200.0,0.6666666666666666,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,1999,1,29,1000.0,1000.0,1.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,1999,1,56,200.0,100.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,2000,1,29,1000.0,2000.0,2.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2000,1,56,300.0,200.0,0.6666666666666666,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,2001,1,29,1000.0,2000.0,2.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2001,1,56,300.0,100.0,0.3333333333333333,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,2002,1,29,1000.0,2000.0,2.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2002,1,56,200.0,100.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,2003,1,29,1000.0,3000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2003,1,56,300.0,200.0,0.6666666666666666,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,2004,1,29,1000.0,3000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2004,1,56,200.0,100.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,2005,1,29,1000.0,3000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2005,1,56,200.0,200.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,2006,1,29,1000.0,3000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2006,1,56,200.0,200.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,2007,1,29,1000.0,4000.0,4.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2007,1,56,100.0,100.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,2008,1,29,1000.0,4000.0,4.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2008,1,56,100.0,100.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,452,2009,1,29,1000.0,4000.0,4.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2010,1,29,1000.0,3000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2011,1,29,1000.0,3000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,452,2012,1,29,1000.0,3000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,500,2005,1,56,200.0,200.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,1997,4,29,35000.0,55000.0,1.5714285714285714,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,1997,4,56,6500.0,4700.0,0.7230769230769231,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,1998,1,29,24000.0,28000.0,1.1666666666666667,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,1998,1,56,6000.0,4200.0,0.7,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,1999,1,29,20000.0,37000.0,1.85,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,1999,1,56,5700.0,3300.0,0.5789473684210527,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2000,1,29,21000.0,41000.0,1.9523809523809523,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2000,1,56,4500.0,2400.0,0.5333333333333333,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2001,1,29,28000.0,47000.0,1.6785714285714286,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2001,1,56,3600.0,1800.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2002,1,29,23000.0,38000.0,1.6521739130434785,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2002,1,56,2900.0,2200.0,0.7586206896551724,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2003,1,29,16000.0,39000.0,2.4375,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2003,1,56,3100.0,3100.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2004,1,29,19000.0,65000.0,3.421052631578948,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2004,1,56,2600.0,2300.0,0.8846153846153846,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2005,1,29,23000.0,68000.0,2.9565217391304346,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2005,1,56,2100.0,1900.0,0.9047619047619048,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2006,1,29,27000.0,100000.0,3.703703703703704,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2006,1,56,2300.0,2100.0,0.9130434782608696,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2007,1,29,15000.0,60000.0,4.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2007,1,56,900.0,700.0,0.7777777777777778,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2008,1,29,14000.0,50000.0,3.571428571428572,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2008,1,56,800.0,700.0,0.875,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2009,1,29,13000.0,57000.0,4.384615384615385,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2009,1,56,600.0,700.0,1.1666666666666667,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2010,1,29,11000.0,36000.0,3.272727272727273,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2010,1,56,800.0,700.0,0.875,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2011,1,29,11000.0,33000.0,3.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2011,1,56,5000.0,4000.0,0.8,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2012,1,29,11000.0,44000.0,4.0,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2012,1,56,300.0,300.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
24,514,2013,1,29,12000.0,50000.0,4.166666666666667,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
24,514,2013,1,56,3000.0,3000.0,1.0,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
